# binIdx ctxIdx symbol range offset
4285 275 1 434 308
4286 275 1 353 308
4287 275 0 260 80
4288 -1 0 260 161
4289 266 1 466 323
4290 275 1 356 323
4291 275 0 304 172
4292 -1 1 304 41
4293 266 1 278 41
4294 275 1 410 83
4295 275 1 310 83
4296 275 1 488 166
4297 275 1 384 166
4298 275 1 298 166
4299 275 1 484 332
4300 275 1 395 332
4301 275 0 292 43
4302 -1 0 292 87
4303 266 1 268 87
4304 275 1 412 174
4305 275 1 326 174
4306 275 1 257 174
4307 275 1 408 348
4308 275 0 292 52
4309 -1 0 292 105
4310 266 1 269 105
4311 275 1 414 210
4312 275 1 328 210
4313 275 1 259 210
4314 275 0 424 32
4315 -1 0 424 65
4316 266 1 392 65
4317 275 1 297 65
4318 275 1 470 131
4319 275 1 371 131
4320 275 1 302 131
4321 275 1 498 262
4322 275 1 413 262
4323 275 1 344 262
4324 275 1 288 262
4325 275 0 344 137
4326 -1 0 344 274
4327 266 1 318 274
4328 275 0 448 96
4329 -1 0 448 192
4330 266 1 415 192
4331 275 1 320 192
4332 275 1 488 385
4333 275 1 389 385
4334 275 0 324 311
4335 -1 1 324 299
4336 3 0 315 299
4337 68 1 360 298
4338 68 1 488 242
4339 68 0 303 242
4340 69 1 492 249
4341 69 0 276 249
4342 69 1 492 385
4343 68 1 350 137
4344 68 0 416 275
4345 69 1 374 92
4346 69 0 414 184
4347 69 0 454 368
4348 68 1 370 199
4349 68 0 456 398
4350 69 1 410 295
4351 69 1 374 144
4352 69 0 414 289
4353 68 1 320 71
4354 68 0 356 143
4355 69 0 396 287
4356 69 1 356 139
4357 69 0 396 279
4358 68 1 320 86
4359 68 0 356 173
4360 69 0 412 347
4361 69 1 338 208
4362 69 1 316 57
4363 68 0 410 115
4364 69 0 426 230
4365 69 0 478 460
4366 69 1 410 374
4367 68 1 304 232
4368 68 1 464 179
4369 68 0 496 359
4370 69 1 432 159
4371 69 0 470 318
4372 69 1 432 129
4373 68 0 508 258
4374 69 0 281 258
4375 69 1 256 211
4376 69 1 256 166
4377 64 0 360 2
4378 73 1 348 2
4379 73 1 337 2
4380 73 1 326 2
4381 73 1 316 2
4382 78 1 297 2
4383 82 1 278 2
4384 60 0 470 4
4385 96 1 454 4
4386 134 1 404 4
4387 195 0 396 4
4388 135 1 367 4
4389 196 0 360 4
4390 136 1 323 4
4391 197 0 316 4
4392 137 1 281 4
4393 198 0 275 4
4394 138 1 504 8
4395 199 0 495 8
4396 139 1 426 8
4397 200 0 418 8
4398 140 1 318 8
4399 201 0 312 8
4400 141 1 280 8
4401 202 0 274 8
4402 142 1 482 16
4403 203 0 473 16
4404 143 1 414 16
4405 204 0 406 16
4406 144 1 360 16
4407 205 0 353 16
4408 145 1 297 16
4409 206 0 290 16
4410 146 1 498 33
4411 207 0 480 33
4412 147 1 338 33
4413 208 0 318 33
4414 148 1 272 33
4415 209 0 470 66
4416 248 1 285 66
4417 252 1 474 132
4418 252 1 398 132
4419 252 1 335 132
4420 252 1 285 132
4421 252 1 492 265
4422 252 1 430 265
4423 252 1 379 265
4424 252 1 338 265
4425 252 1 299 265
4426 252 1 269 265
4427 252 0 464 406
4428 -1 1 464 349
4429 247 1 427 349
4430 253 1 410 349
4431 253 1 394 349
4432 253 1 379 349
4433 253 1 367 349
4434 253 1 355 349
4435 253 0 352 172
4436 -1 0 352 345
4437 247 0 416 319
4438 -1 1 416 222
4439 247 1 365 222
4440 254 1 342 222
4441 254 1 320 222
4442 254 1 299 222
4443 254 1 283 222
4444 254 1 268 222
4445 254 1 508 445
4446 254 1 485 445
4447 254 1 463 445
4448 254 0 336 58
4449 -1 0 336 116
4450 247 1 295 116
4451 255 1 285 116
4452 255 1 275 116
4453 255 1 266 116
4454 255 1 257 116
4455 255 1 498 232
4456 255 1 485 232
4457 255 1 473 232
4458 255 1 461 232
4459 255 1 450 232
4460 255 1 439 232
4461 255 1 430 232
4462 255 1 422 232
4463 255 1 414 232
4464 -1 1 414 51
4465 -1 0 414 102
4466 -1 0 414 204
4467 -1 0 414 408
4468 247 0 368 324
4469 -1 1 368 280
4470 247 1 312 280
4471 256 1 285 280
4472 256 0 416 343
4473 -1 1 416 270
4474 247 1 353 270
4475 256 1 305 270
4476 256 0 296 17
4477 -1 0 296 35
4478 247 1 510 70
4479 256 1 430 70
4480 256 1 364 70
4481 256 1 311 70
4482 256 1 270 70
4483 256 1 462 140
4484 256 1 400 140
4485 256 1 349 140
4486 256 1 308 140
4487 256 1 276 140
4488 256 1 492 280
4489 256 1 444 280
4490 256 1 405 280
4491 256 1 368 280
4492 -1 1 368 193
4493 -1 1 368 18
4494 -1 0 368 36
4495 -1 0 368 73
4496 -1 0 368 147
4497 -1 0 368 294
4498 247 1 320 294
4499 256 0 480 67
4500 -1 0 480 134
4501 247 1 418 134
4502 256 1 364 134
4503 256 1 321 134
4504 256 1 280 134
4505 256 1 496 269
4506 256 1 446 269
4507 256 1 405 269
4508 256 1 366 269
4509 256 1 335 269
4510 256 1 305 269
4511 256 1 282 269
4512 256 0 352 156
4513 -1 0 352 312
4514 247 0 344 26
4515 -1 0 344 52
4516 247 1 285 52
4517 256 1 500 105
4518 256 1 444 105
4519 256 1 398 105
4520 256 1 355 105
4521 256 1 320 105
4522 256 1 287 105
4523 256 1 261 105
4524 256 1 474 211
4525 256 1 435 211
4526 256 1 403 211
4527 256 1 373 211
4528 256 1 349 211
4529 256 1 326 211
4530 -1 1 326 97
4531 -1 0 326 195
4532 -1 1 326 65
4533 -1 0 326 130
4534 247 1 270 130
4535 256 1 504 261
4536 256 1 476 261
4537 256 1 449 261
4538 256 1 424 261
4539 256 1 403 261
4540 256 1 383 261
4541 256 1 367 261
4542 256 1 352 261
4543 256 1 338 261
4544 256 1 324 261
4545 256 1 311 261
4546 256 1 301 261
4547 256 1 291 261
4548 -1 1 291 231
4549 -1 1 291 171
4550 -1 1 291 52
4551 -1 0 291 105
4552 -1 0 291 210
4553 -1 1 291 130
4554 -1 0 291 261
4555 -1 1 291 231
4556 247 1 496 462
4557 256 1 481 462
4558 256 1 467 462
4559 256 0 448 302
4560 -1 1 448 156
4561 247 1 379 156
4562 256 1 352 156
4563 256 1 326 156
4564 256 1 302 156
4565 256 1 283 156
4566 256 1 265 156
4567 256 1 496 313
4568 256 1 469 313
4569 256 1 444 313
4570 256 1 423 313
4571 256 1 403 313
4572 256 1 384 313
4573 256 1 366 313
4574 256 1 352 313
4575 -1 1 352 275
4576 -1 1 352 198
4577 -1 1 352 44
4578 -1 0 352 88
4579 -1 0 352 177
4580 -1 1 352 2
4581 -1 0 352 4
4582 -1 0 352 9
4583 96 1 341 9
4584 134 1 306 9
4585 195 0 300 9
4586 135 1 281 9
4587 196 0 275 9
4588 136 1 492 18
4589 197 0 483 18
4590 137 1 427 18
4591 198 0 419 18
4592 138 1 387 18
4593 199 0 379 18
4594 139 1 331 18
4595 200 0 324 18
4596 140 1 488 37
4597 201 0 479 37
4598 141 1 429 37
4599 202 0 421 37
4600 142 1 375 37
4601 203 0 368 37
4602 143 1 327 37
4603 204 0 320 37
4604 144 1 283 37
4605 205 0 277 37
4606 145 1 468 74
4607 206 0 457 74
4608 146 1 392 74
4609 207 0 377 74
4610 147 1 278 74
4611 208 0 263 74
4612 148 1 440 149
4613 209 0 389 149
4614 248 1 474 298
4615 252 1 405 298
4616 252 1 349 298
4617 252 1 304 298
4618 252 0 280 233
4619 -1 1 280 186
4620 247 1 482 372
4621 253 1 443 372
4622 253 1 411 372
4623 253 1 381 372
4624 253 0 384 248
4625 -1 1 384 113
4626 247 1 330 113
4627 254 1 299 113
4628 254 1 275 113
4629 254 1 504 227
4630 254 1 467 227
4631 254 1 432 227
4632 254 1 403 227
4633 254 1 376 227
4634 254 1 354 227
4635 254 1 333 227
4636 254 1 313 227
4637 254 1 298 227
4638 254 1 284 227
4639 254 1 270 227
4640 -1 1 270 185
4641 -1 1 270 101
4642 -1 0 270 202
4643 -1 1 270 134
4644 -1 0 270 268
4645 -1 1 270 266
4646 247 0 280 250
4647 -1 1 280 220
4648 247 1 464 440
4649 255 1 455 440
4650 255 1 446 440
4651 255 0 256 92
4652 -1 0 256 185
4653 247 1 420 371
4654 256 1 404 371
4655 256 1 389 371
4656 256 1 374 371
4657 256 0 384 288
4658 -1 1 384 193
4659 247 1 321 193
4660 256 1 293 193
4661 256 1 271 193
4662 256 1 500 387
4663 256 1 467 387
4664 256 1 436 387
4665 256 1 410 387
4666 256 0 400 45
4667 -1 0 400 91
4668 247 1 341 91
4669 256 1 304 91
4670 256 1 275 91
4671 256 1 496 182
4672 256 1 453 182
4673 256 1 412 182
4674 256 1 379 182
4675 256 1 352 182
4676 256 1 326 182
4677 256 1 302 182
4678 256 1 283 182
4679 256 1 265 182
4680 256 1 496 364
4681 256 1 469 364
4682 -1 1 469 259
4683 -1 1 469 50
4684 -1 0 469 100
4685 -1 0 469 200
4686 -1 0 469 400
4687 -1 1 469 332
4688 247 1 404 332
4689 256 1 382 332
4690 256 1 364 332
4691 256 1 347 332
4692 256 0 256 27
4693 -1 0 256 54
4694 247 1 438 108
4695 256 1 399 108
4696 256 1 362 108
4697 256 1 332 108
4698 256 1 304 108
4699 256 1 282 108
4700 256 1 261 108
4701 256 1 482 216
4702 256 1 451 216
4703 256 1 421 216
4704 256 1 396 216
4705 256 1 373 216
4706 256 1 354 216
4707 256 1 336 216
4708 -1 1 336 96
4709 -1 0 336 193
4710 -1 1 336 50
4711 -1 0 336 101
4712 247 1 293 101
4713 256 1 279 101
4714 256 1 266 101
4715 256 1 508 203
4716 256 1 488 203
4717 256 1 469 203
4718 256 1 451 203
4719 256 1 434 203
4720 256 1 420 203
4721 256 1 407 203
4722 256 1 395 203
4723 256 1 383 203
4724 256 1 374 203
4725 256 1 365 203
4726 -1 1 365 42
4727 -1 0 365 84
4728 -1 0 365 169
4729 -1 0 365 338
4730 247 0 328 118
4731 -1 0 328 237
4732 247 1 272 237
4733 256 1 265 237
4734 256 1 258 237
4735 256 1 504 474
4736 256 1 494 474
4737 256 1 485 474
4738 256 1 476 474
4739 256 0 288 224
4740 -1 1 288 160
4741 247 1 490 320
4742 256 1 457 320
4743 256 1 426 320
4744 256 1 400 320
4745 256 1 375 320
4746 256 1 355 320
4747 256 1 336 320
4748 256 0 288 34
4749 -1 0 288 69
4750 247 1 494 139
4751 256 1 446 139
4752 256 1 407 139
4753 256 1 370 139
4754 256 1 340 139
4755 256 1 312 139
4756 256 1 290 139
4757 256 1 269 139
4758 256 1 498 278
4759 256 1 467 278
4760 256 1 437 278
4761 256 1 412 278
4762 256 1 389 278
4763 256 1 367 278
4764 -1 1 367 189
4765 -1 1 367 11
4766 -1 0 367 23
4767 -1 0 367 47
4768 -1 0 367 95
4769 -1 0 367 190
4770 247 1 319 190
4771 256 1 305 190
4772 256 1 291 190
4773 256 1 278 190
4774 256 1 266 190
4775 256 1 508 381
4776 256 1 489 381
4777 256 1 471 381
4778 256 1 454 381
4779 256 1 438 381
4780 256 1 425 381
4781 256 1 413 381
4782 256 1 401 381
4783 256 1 390 381
4784 -1 1 390 373
4785 -1 1 390 356
4786 -1 1 390 322
4787 -1 1 390 254
4788 -1 1 390 119
4789 -1 0 390 239
4790 -1 1 390 88
4791 -1 0 390 176
4792 -1 0 390 353
4793 -1 1 390 317
4794 -1 1 390 244
4795 -1 1 390 99
4796 96 1 378 99
4797 134 1 345 99
4798 195 0 338 99
4799 135 1 316 99
4800 196 0 310 99
4801 136 1 283 99
4802 197 0 277 99
4803 137 1 490 198
4804 198 0 481 198
4805 138 1 446 198
4806 199 0 438 198
4807 139 1 384 198
4808 200 0 376 198
4809 140 1 300 198
4810 201 0 294 198
4811 141 1 265 198
4812 202 0 259 198
4813 142 1 458 397
4814 203 0 449 397
4815 143 0 424 15
4816 144 1 383 15
4817 205 0 376 15
4818 145 1 326 15
4819 206 0 319 15
4820 146 1 282 15
4821 207 0 272 15
4822 147 1 390 31
4823 208 0 369 31
4824 148 1 319 31
4825 209 0 286 31
4826 248 1 372 62
4827 252 1 313 62
4828 252 1 267 62
4829 252 1 448 124
4830 252 1 379 124
4831 252 1 331 124
4832 252 1 286 124
4833 252 1 502 248
4834 252 1 446 248
4835 252 1 400 248
4836 252 1 357 248
4837 252 1 322 248
4838 252 1 289 248
4839 252 1 263 248
4840 -1 1 263 233
4841 -1 1 263 204
4842 -1 1 263 145
4843 -1 1 263 28
4844 -1 0 263 57
4845 -1 0 263 115
4846 -1 0 263 231
4847 -1 1 263 200
4848 -1 1 263 137
4849 -1 1 263 11
4850 247 1 452 23
4851 253 1 396 23
4852 253 1 350 23
4853 253 1 313 23
4854 253 1 284 23
4855 253 1 257 23
4856 253 1 462 46
4857 253 1 421 46
4858 253 1 388 46
4859 253 1 356 46
4860 253 1 330 46
4861 253 1 306 46
4862 253 1 287 46
4863 253 1 269 46
4864 -1 0 269 93
4865 -1 0 269 186
4866 247 1 468 373
4867 254 1 446 373
4868 254 1 428 373
4869 254 1 411 373
4870 254 1 395 373
4871 254 1 380 373
4872 254 0 384 176
4873 -1 0 384 352
4874 247 0 384 133
4875 -1 0 384 267
4876 247 1 318 267
4877 255 1 298 267
4878 255 1 279 267
4879 255 0 288 109
4880 -1 0 288 218
4881 247 1 490 437
4882 256 1 478 437
4883 256 1 466 437
4884 256 1 455 437
4885 256 1 444 437
4886 256 0 288 73
4887 -1 0 288 147
4888 247 1 494 294
4889 256 1 461 294
4890 256 1 430 294
4891 256 1 404 294
4892 256 1 379 294
4893 256 1 359 294
4894 256 1 340 294
4895 256 1 322 294
4896 256 1 305 294
4897 256 0 416 93
4898 -1 0 416 187
4899 247 1 360 187
4900 256 1 327 187
4901 256 1 296 187
4902 256 1 272 187
4903 256 1 498 374
4904 256 1 461 374
4905 256 1 426 374
4906 256 1 397 374
4907 256 0 432 68
4908 -1 0 432 136
4909 247 1 378 136
4910 256 1 339 136
4911 256 1 302 136
4912 256 1 273 136
4913 256 1 492 272
4914 256 1 449 272
4915 256 1 408 272
4916 256 1 375 272
4917 256 1 348 272
4918 256 1 322 272
4919 256 1 298 272
4920 256 1 279 272
4921 256 0 288 187
4922 -1 1 288 86
4923 247 1 506 173
4924 256 1 453 173
4925 256 1 403 173
4926 256 1 362 173
4927 256 1 329 173
4928 256 1 298 173
4929 256 1 274 173
4930 256 1 502 347
4931 256 1 465 347
4932 256 1 430 347
4933 256 1 401 347
4934 256 1 374 347
4935 256 1 352 347
4936 256 0 336 262
4937 -1 1 336 189
4938 247 1 295 189
4939 256 1 265 189
4940 256 1 472 378
4941 256 1 427 378
4942 256 1 390 378
4943 256 0 280 188
4944 -1 1 280 97
4945 247 1 496 195
4946 256 1 434 195
4947 256 1 383 195
4948 256 1 342 195
4949 256 1 303 195
4950 256 1 273 195
4951 256 1 488 391
4952 256 1 443 391
4953 256 1 406 391
4954 256 0 280 160
4955 -1 1 280 41
4956 247 1 500 82
4957 256 1 438 82
4958 256 1 387 82
4959 256 1 339 82
4960 256 1 300 82
4961 256 1 270 82
4962 256 1 482 165
4963 256 1 437 165
4964 256 1 400 165
4965 256 1 365 165
4966 256 1 337 165
4967 256 1 310 165
4968 256 1 289 165
4969 256 1 269 165
4970 -1 1 269 62
4971 -1 0 269 125
4972 -1 0 269 251
4973 -1 1 269 234
4974 247 1 480 468
4975 256 0 496 311
4976 -1 1 496 127
4977 247 1 451 127
4978 256 1 398 127
4979 256 1 355 127
4980 256 1 320 127
4981 256 1 287 127
4982 256 1 261 127
4983 256 1 474 255
4984 256 1 435 255
4985 256 1 403 255
4986 256 1 373 255
4987 256 1 349 255
4988 256 1 326 255
4989 256 1 304 255
4990 256 1 287 255
4991 -1 1 287 223
4992 -1 1 287 159
4993 -1 1 287 31
4994 -1 0 287 62
4995 -1 0 287 125
4996 -1 0 287 251
4997 -1 1 287 215
4998 -1 1 287 143
4999 96 1 279 143
5000 134 1 506 287
5001 195 0 497 287
5002 135 1 469 287
5003 196 0 460 287
5004 136 1 417 287
5005 197 0 409 287
5006 137 1 366 287
5007 198 0 359 287
5008 138 1 335 287
5009 199 0 328 287
5010 139 0 344 23
5011 140 1 272 23
5012 201 0 266 23
5013 141 1 478 47
5014 202 0 469 47
5015 142 1 421 47
5016 203 0 413 47
5017 143 1 347 47
5018 204 0 340 47
5019 144 1 307 47
5020 205 0 301 47
5021 145 1 262 47
5022 206 0 256 47
5023 146 1 442 94
5024 207 0 429 94
5025 147 1 324 94
5026 208 0 307 94
5027 148 1 268 94
5028 209 0 472 188
5029 248 1 314 188
5030 252 1 290 188
5031 252 1 267 188
5032 252 1 490 376
5033 252 1 455 376
5034 252 1 422 376
5035 252 1 395 376
5036 252 0 416 121
5037 -1 0 416 242
5038 247 1 379 242
5039 253 1 358 242
5040 253 1 338 242
5041 253 1 319 242
5042 253 1 305 242
5043 253 1 291 242
5044 253 1 278 242
5045 253 1 266 242
5046 253 1 508 485
5047 253 1 489 485
5048 253 0 288 235
5049 -1 1 288 183
5050 247 1 264 183
5051 254 1 480 366
5052 254 1 441 366
5053 254 1 409 366
5054 254 1 379 366
5055 254 0 384 183
5056 -1 0 384 366
5057 247 0 264 127
5058 -1 0 264 255
5059 247 0 296 224
5060 -1 1 296 153
5061 247 1 496 306
5062 255 1 443 306
5063 255 1 400 306
5064 255 1 359 306
5065 255 1 326 306
5066 255 0 496 184
5067 -1 0 496 368
5068 247 1 420 368
5069 256 1 397 368
5070 256 1 375 368
5071 256 0 288 183
5072 -1 1 288 79
5073 247 1 490 158
5074 256 1 442 158
5075 256 1 403 158
5076 256 1 366 158
5077 256 1 336 158
5078 256 1 308 158
5079 256 1 286 158
5080 256 1 265 158
5081 256 1 490 316
5082 256 1 459 316
5083 256 1 429 316
5084 256 1 404 316
5085 256 1 381 316
5086 256 1 362 316
5087 -1 1 362 270
5088 -1 1 362 178
5089 -1 0 362 356
5090 -1 1 362 350
5091 -1 1 362 339
5092 -1 1 362 317
5093 247 0 400 43
5094 -1 0 400 86
5095 247 1 323 86
5096 256 1 305 86
5097 256 1 291 86
5098 256 1 278 86
5099 256 1 266 86
5100 256 1 508 172
5101 256 1 489 172
5102 256 1 471 172
5103 256 1 454 172
5104 256 1 438 172
5105 256 1 425 172
5106 256 1 413 172
5107 256 1 401 172
5108 256 1 390 172
5109 -1 0 390 345
5110 -1 1 390 301
5111 247 1 317 301
5112 256 1 310 301
5113 256 1 303 301
5114 256 0 448 371
5115 -1 1 448 295
5116 247 1 368 295
5117 256 1 342 295
5118 256 1 318 295
5119 256 1 299 295
5120 256 0 288 231
5121 -1 1 288 174
5122 247 1 484 349
5123 256 1 431 349
5124 256 1 388 349
5125 256 0 328 23
5126 -1 0 328 47
5127 247 1 275 47
5128 256 1 468 94
5129 256 1 403 94
5130 256 1 349 94
5131 256 1 306 94
5132 256 1 273 94
5133 256 1 482 189
5134 256 1 432 189
5135 256 1 391 189
5136 256 1 352 189
5137 256 1 321 189
5138 256 1 291 189
5139 256 1 268 189
5140 256 1 492 379
5141 -1 1 492 267
5142 -1 1 492 43
5143 -1 0 492 87
5144 -1 0 492 174
5145 -1 0 492 348
5146 -1 1 492 205
5147 247 1 423 205
5148 256 1 393 205
5149 256 1 364 205
5150 256 1 341 205
5151 256 1 319 205
5152 256 1 302 205
5153 256 1 286 205
5154 256 1 271 205
5155 256 1 257 205
5156 256 1 486 410
5157 256 1 464 410
5158 256 1 443 410
5159 256 1 426 410
5160 256 0 256 4
5161 -1 0 256 9
5162 96 1 496 19
5163 134 1 455 19
5164 195 0 446 19
5165 135 1 423 19
5166 196 0 415 19
5167 136 1 380 19
5168 197 0 373 19
5169 137 1 338 19
5170 198 0 331 19
5171 138 1 308 19
5172 199 0 302 19
5173 139 1 508 38
5174 200 0 499 38
5175 140 1 405 38
5176 201 0 397 38
5177 141 1 360 38
5178 202 0 353 38
5179 142 1 320 38
5180 203 0 313 38
5181 143 1 270 38
5182 204 0 264 38
5183 144 1 476 76
5184 205 0 467 76
5185 145 1 405 76
5186 206 0 397 76
5187 146 1 349 76
5188 207 0 338 76
5189 147 1 506 152
5190 208 0 484 152
5191 148 1 422 152
5192 209 0 379 152
5193 248 1 269 152
5194 252 1 474 304
5195 252 1 424 304
5196 252 1 383 304
5197 252 1 350 304
5198 252 1 319 304
5199 252 0 384 152
5200 -1 0 384 304
5201 247 1 328 304
5202 253 0 480 109
5203 -1 0 480 218
5204 247 1 418 218
5205 254 1 370 218
5206 254 1 331 218
5207 254 1 294 218
5208 254 1 265 218
5209 254 1 476 436
5210 254 0 344 26
5211 -1 0 344 53
5212 247 1 301 53
5213 255 1 262 53
5214 255 1 450 106
5215 255 1 391 106
5216 255 1 343 106
5217 255 1 304 106
5218 255 1 274 106
5219 255 1 490 212
5220 255 1 445 212
5221 255 1 408 212
5222 255 1 373 212
5223 255 1 345 212
5224 255 1 318 212
5225 255 1 297 212
5226 -1 1 297 127
5227 -1 0 297 255
5228 -1 1 297 213
5229 -1 1 297 129
5230 247 1 264 129
5231 256 1 476 258
5232 256 1 435 258
5233 256 1 402 258
5234 256 1 370 258
5235 256 1 344 258
5236 256 1 320 258
5237 256 1 297 258
5238 256 1 279 258
5239 256 1 262 258
5240 256 0 256 200
5241 -1 1 256 145
5242 247 1 448 290
5243 256 1 398 290
5244 256 1 357 290
5245 256 1 324 290
5246 256 1 293 290
5247 256 0 384 341
5248 -1 1 384 299
5249 247 1 341 299
5250 256 0 360 24
5251 -1 0 360 48
5252 247 1 325 48
5253 256 1 266 48
5254 256 1 440 96
5255 256 1 377 96
5256 256 1 327 96
5257 256 1 279 96
5258 256 1 484 193
5259 256 1 425 193
5260 256 1 377 193
5261 256 1 338 193
5262 256 1 301 193
5263 256 1 272 193
5264 256 1 490 386
5265 256 1 447 386
5266 -1 1 447 325
5267 -1 1 447 204
5268 -1 0 447 408
5269 -1 1 447 369
5270 -1 1 447 291
5271 -1 1 447 135
5272 247 1 408 135
5273 256 1 373 135
5274 256 1 345 135
5275 256 1 318 135
5276 256 1 297 135
5277 256 1 277 135
5278 256 1 258 135
5279 256 1 480 271
5280 256 1 452 271
5281 256 1 425 271
5282 256 1 403 271
5283 256 1 382 271
5284 256 1 365 271
5285 256 1 349 271
5286 -1 1 349 193
5287 -1 1 349 37
5288 -1 0 349 74
5289 -1 0 349 149
5290 -1 0 349 298
5291 -1 1 349 247
5292 247 1 318 247
5293 256 1 306 247
5294 256 1 294 247
5295 256 1 283 247
5296 256 1 272 247
5297 256 1 262 247
5298 256 1 504 495
5299 256 0 480 223
5300 -1 0 480 447
5301 247 0 328 69
5302 -1 0 328 139
5303 247 1 283 139
5304 256 1 260 139
5305 256 1 476 278
5306 256 1 441 278
5307 256 1 412 278
5308 256 1 385 278
5309 256 1 359 278
5310 256 1 338 278
5311 256 1 318 278
5312 256 1 303 278
5313 256 1 289 278
5314 256 0 448 121
5315 -1 0 448 243
5316 247 1 389 243
5317 256 1 350 243
5318 256 1 319 243
5319 256 1 295 243
5320 256 1 272 243
5321 256 1 500 486
5322 256 0 280 171
5323 -1 1 280 63
5324 247 1 494 126
5325 256 1 435 126
5326 256 1 387 126
5327 256 1 341 126
5328 256 1 304 126
5329 256 1 275 126
5330 256 1 496 253
5331 256 1 453 253
5332 256 1 412 253
5333 256 1 379 253
5334 256 1 352 253
5335 256 1 326 253
5336 256 1 302 253
5337 256 1 283 253
5338 -1 1 283 224
5339 -1 1 283 165
5340 -1 1 283 48
5341 -1 0 283 96
5342 -1 0 283 192
5343 -1 1 283 102
5344 -1 0 283 204
5345 -1 1 283 125
5346 247 1 502 250
5347 256 1 472 250
5348 256 1 444 250
5349 256 1 421 250
5350 256 1 399 250
5351 256 1 378 250
5352 256 1 361 250
5353 256 1 345 250
5354 256 1 330 250
5355 256 1 316 250
5356 256 1 305 250
5357 256 1 294 250
5358 256 1 284 250
5359 256 1 274 250
5360 -1 1 274 226
5361 -1 1 274 178
5362 -1 1 274 82
5363 -1 0 274 164
5364 -1 1 274 55
5365 -1 0 274 110
5366 -1 0 274 221
5367 -1 1 274 168
5368 247 1 488 337
5369 256 1 473 337
5370 256 1 459 337
5371 256 1 445 337
5372 256 1 434 337
5373 256 1 423 337
5374 256 1 413 337
5375 256 1 403 337
5376 256 1 394 337
5377 256 1 385 337
5378 256 1 377 337
5379 256 1 370 337
5380 256 1 363 337
5381 256 1 356 337
5382 -1 1 356 319
5383 -1 1 356 283
5384 -1 1 356 211
5385 -1 1 356 66
5386 -1 0 356 133
5387 -1 0 356 267
5388 -1 1 356 178
5389 -1 1 356 1
5390 -1 0 356 3
5391 -1 0 356 7
5392 96 1 347 7
5393 134 1 319 7
5394 195 0 313 7
5395 135 1 298 7
5396 196 0 292 7
5397 136 1 269 7
5398 197 0 263 7
5399 137 1 472 15
5400 198 0 463 15
5401 138 1 433 15
5402 199 0 425 15
5403 139 1 359 15
5404 200 0 352 15
5405 140 1 287 15
5406 201 0 281 15
5407 141 1 257 15
5408 202 0 502 31
5409 142 1 459 31
5410 203 0 450 31
5411 143 1 381 31
5412 204 0 374 31
5413 144 1 344 31
5414 205 0 337 31
5415 145 1 294 31
5416 206 0 288 31
5417 146 1 256 31
5418 207 0 496 63
5419 147 1 386 63
5420 208 0 368 63
5421 148 1 325 63
5422 209 0 290 63
5423 248 1 410 127
5424 252 1 356 127
5425 252 1 313 127
5426 252 1 280 127
5427 252 1 496 254
5428 252 1 446 254
5429 252 1 405 254
5430 252 1 366 254
5431 252 1 335 254
5432 252 1 305 254
5433 252 1 282 254
5434 252 1 260 254
5435 252 0 336 241
5436 -1 1 336 146
5437 247 1 301 146
5438 253 1 264 146
5439 253 1 458 293
5440 253 1 402 293
5441 253 1 356 293
5442 253 1 319 293
5443 253 0 464 49
5444 -1 0 464 98
5445 247 1 419 98
5446 254 1 363 98
5447 254 1 318 98
5448 254 1 283 98
5449 254 1 500 196
5450 254 1 447 196
5451 254 1 404 196
5452 254 1 363 196
5453 254 1 330 196
5454 254 1 299 196
5455 254 1 275 196
5456 254 1 504 392
5457 254 1 467 392
5458 254 1 432 392
5459 -1 1 432 352
5460 -1 1 432 273
5461 -1 1 432 114
5462 -1 0 432 229
5463 -1 1 432 27
5464 -1 0 432 55
5465 -1 0 432 110
5466 -1 0 432 221
5467 247 1 395 221
5468 255 1 366 221
5469 255 1 343 221
5470 255 1 321 221
5471 255 1 300 221
5472 255 1 284 221
5473 255 1 269 221
5474 255 1 510 442
5475 255 1 487 442
5476 255 1 465 442
5477 255 1 444 442
5478 255 0 272 240
5479 -1 1 272 208
5480 247 1 496 417
5481 256 1 487 417
5482 256 1 478 417
5483 256 1 469 417
5484 256 1 460 417
5485 256 1 451 417
5486 256 1 442 417
5487 256 1 434 417
5488 256 1 426 417
5489 256 1 418 417
5490 256 0 256 234
5491 -1 1 256 213
5492 247 1 466 426
5493 256 1 433 426
5494 256 0 432 326
5495 -1 1 432 220
5496 247 1 400 220
5497 256 1 354 220
5498 256 1 317 220
5499 256 1 288 220
5500 256 1 261 220
5501 256 1 470 440
5502 256 0 328 92
5503 -1 0 328 184
5504 247 1 302 184
5505 256 1 265 184
5506 256 1 460 368
5507 256 1 404 368
5508 256 0 368 81
5509 -1 0 368 163
5510 247 1 344 163
5511 256 1 288 163
5512 256 1 490 326
5513 256 1 421 326
5514 256 1 365 326
5515 256 0 360 53
5516 -1 0 360 106
5517 247 1 337 106
5518 256 1 278 106
5519 256 1 464 212
5520 256 1 392 212
5521 256 1 333 212
5522 256 1 285 212
5523 256 1 496 424
5524 256 1 437 424
5525 256 0 384 287
5526 -1 1 384 190
5527 247 1 358 190
5528 256 1 302 190
5529 256 1 259 190
5530 256 1 436 380
5531 256 0 448 1
5532 -1 0 448 3
5533 247 1 420 3
5534 256 1 343 3
